Date,Type,Volume,Term,Price
22/06/2021,ESC ,5000,Spot,32.75
22/06/2021,ESC ,10000,Spot,32.75
23/06/2021,ESC ,5000,Spot,33.25
23/06/2021,ESC ,10000,Spot,33.25
23/06/2021,ESC ,10000,Spot,33.25
23/06/2021,ESC ,5000,Spot,33.5
23/06/2021,ESC ,10000,Spot,33.75
23/06/2021,ESC ,20000,Spot,33.75
25/06/2021,ESC ,31000,Spot,33.5
25/06/2021,ESC ,5000,Spot,33.5
25/06/2021,ESC ,10000,Spot,33.75
1/07/2021,ESC ,20000,Spot,32.9
1/07/2021,ESC ,15000,Spot,32.75
1/07/2021,ESC ,5000,Spot,32.6
1/07/2021,ESC ,8000,Spot,32.5
1/07/2021,ESC ,10000,Spot,32.25
2/07/2021,ESC ,12500,Spot,32.3
2/07/2021,ESC ,5000,Spot,32.5
5/07/2021,ESC ,5000,Spot,32.5
6/07/2021,ESC ,10000,Spot,32.5
6/07/2021,ESC ,5000,Spot,32.5
6/07/2021,ESC ,10000,Spot,33.1
6/07/2021,ESC ,10000,Spot,33
8/07/2021,ESC ,25000,Spot,33.3
9/07/2021,ESC ,5000,Spot,34
9/07/2021,ESC ,5000,Spot,34
9/07/2021,ESC ,55000,Spot,34.35
12/07/2021,ESC ,18700,Spot,34
12/07/2021,ESC ,6000,Spot,33.85
12/07/2021,ESC ,5000,Spot,33.75
13/07/2021,ESC ,5000,Spot,33.6
15/07/2021,ESC ,10000,Spot,33.35
16/07/2021,ESC ,20000,Spot,33.85
19/07/2021,ESC ,5000,Spot,34
20/07/2021,ESC ,5000,Spot,34
20/07/2021,ESC ,8000,Spot,34.2
20/07/2021,ESC ,5000,Spot,34.2
22/07/2021,ESC ,5000,Spot,34.5
22/07/2021,ESC ,5000,Spot,35
27/07/2021,ESC ,15000,Spot,35.5
27/07/2021,ESC ,25000,Spot,36
28/07/2021,ESC ,10000,Spot,36.15
28/07/2021,ESC ,10000,Spot,36.15
29/07/2021,ESC ,25000,Spot,36.1
29/07/2021,ESC ,10000,Spot,36.1
29/07/2021,ESC ,5000,Spot,36.1
29/07/2021,ESC ,5000,Spot,36.1
3/08/2021,ESC ,5000,Spot,36.15
4/08/2021,ESC,5000,Spot,36.3
4/08/2021,ESC,10000,Spot,36.5
4/08/2021,ESC,15000,Spot,36.55
4/08/2021,ESC,35000,Spot,36.55
5/08/2021,ESC,5000,Spot,36.55
5/08/2021,ESC,25000,Spot,36.55
11/08/2021,ESC,5000,Spot,36.65
11/08/2021,ESC,5000,Spot,36.65
18/08/2021,ESC,5000,Spot,36.9
18/08/2021,ESC,5000,Spot,36.9
19/08/2021,ESC,5000,Spot,37
23/08/2021,ESC,5000,Spot,37.25
23/08/2021,ESC,6000,Spot,37.3
23/08/2021,ESC,5000,Spot,37.4
23/08/2021,ESC,5000,Spot,37.35
23/08/2021,ESC,5000,Spot,37.5
23/08/2021,ESC,35000,Spot,37.6
23/08/2021,ESC,5000,Spot,37.65
23/08/2021,ESC,15000,Spot,37.7
23/08/2021,ESC,25000,Spot,37.65
23/08/2021,ESC,5000,Spot,37.65
23/08/2021,ESC,5000,Spot,37.65
23/08/2021,ESC,10000,Spot,37.7
24/08/2021,ESC,15000,Spot,37.8
24/08/2021,ESC,25000,Spot,37.8
24/08/2021,ESC,40000,Spot,37.95
24/08/2021,ESC,5000,Spot,38
24/08/2021,ESC,5000,Spot,38
25/08/2021,ESC,15000,Spot,38
25/08/2021,ESC,5000,Spot,38.2
25/08/2021,ESC,5000,Spot,38.25
25/08/2021,ESC,5000,Spot,38.35
25/08/2021,ESC,5000,Spot,38.4
26/08/2021,ESC,5000,Spot,38.4
31/08/2021,ESC,12000,spot,38.4
31/08/2021,ESC ,5000,spot,38.4
31/08/2021,ESC ,5000,Spot,38.5
3/09/2021,ESC ,50000,Spot,39
6/09/2021,ESC ,7000,Spot,39
6/09/2021,ESC ,19000,spot,39.5
6/09/2021,ESC ,10000,Spot,39.5
6/09/2021,ESC ,10000,spot,39.7
7/09/2021,ESC ,5000,Spot,40
7/09/2021,ESC ,5000,spot,40
7/09/2021,ESC ,10000,spot,40
7/09/2021,ESC ,30000,spot,39.5
9/09/2021,ESC ,5000,spot,39
9/09/2021,ESC ,10000,Spot,39
9/09/2021,ESC strip,5000,spot,38.8
9/09/2021,ESC ,15000,Spot,38.75
9/09/2021,ESC ,10000,Spot,38.8
13/09/2021,ESC ,5000,Spot,38.9
14/09/2021,ESC ,10000,spot,38.9
14/09/2021,ESC ,5000,spot,38.9
15/09/2021,ESC ,10000,spot,38.6
15/09/2021,ESC ,5000,spot,38.6
15/09/2021,ESC ,10000,spot,38.65
15/09/2021,ESC ,15000,Spot,38.65
15/09/2021,ESC ,30000,Spot,38.9
15/09/2021,ESC ,5000,Spot,39
15/09/2021,ESC ,5000,Spot,38.9
15/09/2021,ESC ,25000,Spot,39
16/09/2021,ESC ,15000,Spot,39
16/09/2021,ESC ,6000,Spot,38.75
16/09/2021,ESC ,5000,Spot,38.95
17/09/2021,ESC ,8000,spot,38.7
20/09/2021,ESC ,5000,spot,38.7
20/09/2021,ESC ,10000,spot,38.75
20/09/2021,ESC ,25000,spot,38.75
20/09/2021,ESC ,25000,spot,38.75
20/09/2021,ESC ,5000,spot,38.75
20/09/2021,ESC ,5000,spot,38.75
20/09/2021,ESC ,10000,spot,38.75
21/09/2021,ESC ,10000,Spot,38.75
22/09/2021,ESC ,10000,Spot,38.6
27/09/2021,ESC ,10000,spot,38.7
28/09/2021,ESC ,10000,Spot,38.25
30/09/2021,ESC ,39000,spot,38.25
1/10/2021,ESC ,10000,Spot,38.1
1/10/2021,ESC ,5000,Spot,38.1
6/10/2021,ESC ,5000,Spot,37
6/10/2021,ESC ,5000,Spot,37.6
6/10/2021,ESC ,23000,spot,36.5
6/10/2021,ESC ,5000,spot,36
6/10/2021,ESC ,5000,Spot,36
6/10/2021,ESC ,5000,spot,35.85
6/10/2021,ESC ,10000,spot,35.75
7/10/2021,ESC ,25000,spot,36
7/10/2021,ESC ,10000,spot,36.1
7/10/2021,ESC ,5000,spot,35.75
8/10/2021,ESC ,5000,Spot,35.35
8/10/2021,ESC ,10000,Spot,35.5
8/10/2021,ESC ,25000,Spot,35.5
8/10/2021,ESC ,5000,Spot,35.5
11/10/2021,ESC ,25000,Spot,35.5
11/10/2021,ESC ,5000,Spot,35.5
11/10/2021,ESC ,5000,Spot,35.5
13/10/2021,ESC ,5000,spot,36
13/10/2021,ESC ,5000,Spot,36
15/10/2021,ESC ,10000,spot,36.75
19/10/2021,ESC ,35000,Spot,36.75
19/10/2021,ESC ,5000,Spot,36.75
19/10/2021,ESC ,10000,Spot,36.75
21/10/2021,ESC ,18000,spot,36.85
22/10/2021,ESC ,5000,spot,36.95
25/10/2021,ESC ,10000,spot,36.8
26/10/2021,ESC ,50000,spot,37
27/10/2021,ESC ,5000,spot,36.75
28/10/2021,ESC ,5000,spot,36.5
28/10/2021,ESC ,5000,spot,36.5
1/11/2021,ESC ,15000,spot,35.75
8/11/2021,ESC ,5000,spot,35.75
8/11/2021,ESC ,25000,spot,35.8
9/11/2021,ESC ,5000,spot,35.95
10/11/2021,ESC ,15000,spot,35.95
11/11/2021,ESC ,18000,spot,35.75
16/11/2021,ESC ,5000,spot,35.7
18/11/2021,ESC ,30000,spot,35.8
19/11/2021,ESC ,20000,spot,35.8
19/11/2021,ESC ,5000,spot,35.8
19/11/2021,ESC,5000,spot,35.8
22/11/2021,ESC,5000,spot,35.8
23/11/2021,ESC,20000,spot,36
23/11/2021,ESC,10000,spot,36
23/11/2021,ESC,5000,spot,36
23/11/2021,ESC,5000,spot,36
23/11/2021,ESC,5000,spot,36
23/11/2021,ESC,20000,spot,36
24/11/2021,ESC,20000,spot,36
24/11/2021,ESC,5000,spot,36
25/11/2021,ESC,9000,spot,35.95
26/11/2021,ESC,5000,spot,35.8
29/11/2021,ESC,10000,spot,35.7
30/11/2021,ESC,35000,spot,35.85
30/11/2021,ESC,5000,spot,35.85
1/12/2021,ESC ,5000,spot,35.85
2/12/2021,ESC ,5000,spot,36
2/12/2021,ESC ,10000,Spot,36
2/12/2021,ESC ,5000,spot,36.25
2/12/2021,ESC ,10000,spot,36.25
6/12/2021,ESC ,5000,spot,36.35
7/12/2021,ESC strip,5000,Spot,36.4
9/12/2021,ESC ,5000,spot,36.1
9/12/2021,ESC ,5000,spot,36
10/12/2021,ESC ,5000,spot,36
10/12/2021,ESC ,5000,spot,36
13/12/2021,ESC ,15000,spot,36
13/12/2021,ESC ,10000,spot,35.9
13/12/2021,ESC ,25000,spot,35.75
14/12/2021,ESC ,15000,spot,35.75
14/12/2021,ESC ,5000,spot,35.8
14/12/2021,ESC ,40000,spot,35.75
16/12/2021,ESC ,5000,spot,36
6/01/2022,ESC ,15000,spot,36.05
7/01/2022,ESC ,25000,spot,36.05
7/01/2022,ESC ,10000,spot,36.05
10/01/2022,ESC ,5000,spot,36.05
11/01/2022,ESC ,10000,spot,36.1
11/01/2022,ESC ,15000,spot,36.1
11/01/2022,ESC ,25000,spot,36.1
11/01/2022,ESC ,25000,spot,36.15
11/01/2022,ESC ,10000,spot,36.2
11/01/2022,ESC ,25000,spot,36.2
12/01/2022,ESC ,5000,spot,36.4
13/01/2022,ESC ,10000,spot,36.6
14/01/2022,ESC ,5000,spot,36.65
17/01/2022,ESC ,5000,spot,36.65
17/01/2022,ESC ,32000,spot,36.65
18/01/2022,ESC ,23000,spot,36.5
18/01/2022,ESC ,15000,spot,36.7
18/01/2022,ESC ,10000,spot,36.7
19/01/2022,ESC ,10000,spot,36.8
19/01/2022,ESC ,50000,spot,36.9
19/01/2022,ESC ,15000,spot,36.9
24/01/2022,ESC ,11000,spot,36.9
24/01/2022,ESC ,5000,spot,36.9
24/01/2022,ESC ,15000,spot,36.9
24/01/2022,ESC ,10000,spot,36.9
25/01/2022,ESC ,10000,spot,36.95
25/01/2022,ESC ,5000,spot,36.95
25/01/2022,ESC ,30000,spot,36.95
27/01/2022,ESC ,5000,spot,37
27/01/2022,ESC ,5000,spot,37.1
27/01/2022,ESC ,30000,spot,37.1
27/01/2022,ESC ,25000,spot,37.1
28/01/2022,ESC ,5000,spot,37.1
31/01/2022,ESC ,10000,spot,37.2
31/01/2022,ESC ,25000,spot,37.4
1/02/2022,ESC ,35000,spot,37.4
1/02/2022,ESC ,25000,spot,37.4
2/02/2022,ESC ,10000,spot,37.4
3/02/2022,ESC ,15000,spot,37.5
7/02/2022,ESC ,5000,spot,37.65
7/02/2022,ESC ,5000,spot,37.7
9/02/2022,ESC ,5000,spot,37.75
9/02/2022,ESC ,5000,spot,37.75
16/02/2022,ESC ,5000,spot,37.75
18/02/2022,ESC ,10000,spot,37.5
21/02/2022,ESC ,5000,spot,37.35
24/02/2022,ESC ,25000,spot,37.4
24/02/2022,ESC ,10000,spot,37.5
8/03/2022,ESC ,15000,spot,37.15
8/03/2022,ESC ,5000,spot,37.15
8/03/2022,ESC ,5000,spot,37.1
10/03/2022,ESC ,10000,spot,37
10/03/2022,ESC ,5000,spot,37
10/03/2022,ESC ,5000,spot,37
15/03/2022,ESC,47000,spot,36.65
16/03/2022,ESC,10000,spot,36.75
16/03/2022,ESC,5000,spot,36.6
16/03/2022,ESC,5000,spot,36.6
24/03/2022,ESC,5000,spot,36
24/03/2022,ESC,5000,spot,36
24/03/2022,ESC,5000,spot,36
28/03/2022,ESC,5000,spot,35.75
30/03/2022,ESC,10000,spot,35.75
1/04/2022,ESC,10000,Spot,35.75
5/04/2022,ESC,10000,Spot,35.75
5/04/2022,ESC,10000,spot,36
5/04/2022,ESC,5000,spot,36
6/04/2022,ESC,15000,spot,36
11/04/2022,ESC,50000,Spot,36
12/04/2022,ESC,15000,Spot,35.65
13/04/2022,ESC,10000,Spot,35.55
13/04/2022,ESC,5000,Spot,35.5
14/04/2022,ESC,5000,Spot,35.5
19/04/2022,ESC,7000,Spot,35.7
20/04/2022,ESC,25000,Spot,35.6
22/04/2022,ESC,10000,Spot,35.5
26/04/2022,ESC,911,Spot,35.75
26/04/2022,ESC,20000,Spot,35.75
27/04/2022,ESC,20000,Spot,35.65
27/04/2022,ESC,5000,Spot,35.25
27/04/2022,ESC,5000,Spot,35.15
29/04/2022,ESC,5000,Spot,35
29/04/2022,ESC,5000,Spot,34.75
29/04/2022,ESC,5000,Spot,34.5
29/04/2022,ESC,5000,Spot,34.25
3/05/2022,ESC,5000,Spot,34
10/05/2022,ESC,8000,Spot,33
11/05/2022,ESC,10000,Spot,32.5
16/05/2022,ESC,5000,Spot,30.3
18/05/2022,ESC,5000,Spot,30
23/05/2022,ESC,5000,Spot,29.25
23/05/2022,ESC,5000,Spot,29.25
23/05/2022,ESC,5000,Spot,29.5
24/05/2022,ESC,10000,spot,30
24/05/2022,ESC,10000,Spot,31
24/05/2022,ESC,5000,Spot,31.75
24/05/2022,ESC,5000,Spot,32
24/05/2022,ESC,10000,Spot,32.4
25/05/2022,ESC,20000,Spot,32.4
25/05/2022,ESC,11200,Spot,32.75
25/05/2022,ESC,5000,Spot,33
26/05/2022,ESC,10000,Spot,33.7
27/05/2022,ESC,10000,Spot,33.75
27/05/2022,ESC,15000,Spot,33.75
30/05/2022,ESC,5000,Spot,34
30/05/2022,ESC,5000,Spot,34
30/05/2022,ESC,25000,Spot,33.9
30/05/2022,ESC,5000,Spot,33.8
30/05/2022,ESC,5000,Spot,33.75
6/06/2022,ESC,10000,Spot,33.75
8/06/2022,ESC,15000,Spot,32.75
8/06/2022,ESC,5000,Spot,33.25
15/06/2022,ESC,20000,Spot,32
15/06/2022,ESC,15000,Spot,32
15/06/2022,ESC,15000,Spot,31.9
16/06/2022,ESC,20000,Spot,31.7
20/06/2022,ESC,10000,Spot,31.25
23/06/2022,ESC,36000,Spot,31.1
30/06/2022,ESC,10000,Spot,31.5
1/07/2022,ESC,10000,Spot,31.5
5/07/2022,ESC,40000,Spot,32
6/07/2022,ESC,5000,Spot,33
8/07/2022,ESC,10000,Spot,33.2
11/07/2022,ESC,5000,Spot,33.25
11/07/2022,ESC,40000,Spot,33.05
12/07/2022,ESC,5000,Spot,33.05
12/07/2022,ESC,25000,Spot,33.05
12/07/2022,ESC,10000,Spot,32.9
14/07/2022,ESC,13800,Spot,32.85
15/07/2022,ESC,5000,Spot,32.9
19/07/2022,ESC,5000,Spot,32.95
27/07/2022,ESC,10000,Spot,33
29/07/2022,ESC,20000,Spot,33
29/07/2022,ESC,15000,Spot,33
1/08/2022,ESC,25000,Spot,33.75
1/08/2022,ESC,5000,Spot,33.75
2/08/2022,ESC,5000,Spot,33.75
3/08/2022,ESC,5000,Spot,33.5
8/08/2022,ESC,5000,Spot,33.5
10/08/2022,ESC,20000,Spot,33.5
11/08/2022,ESC,7000,Spot,33.4
15/08/2022,ESC,15000,Spot,33.25
17/08/2022,ESC,5000,Spot,33
17/08/2022,ESC,10000,Spot,33
23/08/2022,ESC,5000,Spot,33.15
23/08/2022,ESC,5000,spot,33.15
25/08/2022,ESC,6000,Spot,33.15
25/08/2022,ESC,10000,Spot,33
30/08/2022,ESC,10000,Spot,33.3
31/08/2022,ESC,10000,Spot,33.3
1/09/2022,ESC,5000,spot,33.3
2/09/2022,ESC,8000,Spot,33.3
5/09/2022,ESC,5000,Spot,33.4
6/09/2022,ESC,15000,Spot,33.4
6/09/2022,ESC,12000,Spot,33.5
8/09/2022,ESC,10000,Spot,33.5
9/09/2022,ESC,20000,Spot,33.6
9/09/2022,ESC,25000,Spot,33.5
12/09/2022,ESC,5000,Spot,33.55
16/09/2022,ESC,20000,Spot,34
16/09/2022,ESC,5000,Spot,34
19/09/2022,ESC,10000,Spot,34
19/09/2022,ESC,5000,Spot,34
20/09/2022,ESC,15000,Spot,36.5
29/09/2022,ESC,5000,Spot,35.5
29/09/2022,ESC,20000,Spot,35.5
4/10/2022,ESC,10000,Spot,36
4/10/2022,ESC,10000,Spot,36
4/10/2022,ESC,5000,Spot,36.75
5/10/2022,ESC,7000,Spot,37
6/10/2022,ESC,5000,Spot,37
6/10/2022,ESC,10000,Spot,37
10/10/2022,ESC,5000,Spot,36.75
10/10/2022,ESC,10000,Spot,36.75
11/10/2022,ESC,5000,Spot,36.7
13/10/2022,ESC,6000,Spot,36.65
18/10/2022,ESC,30000,Spot,36
20/10/2022,ESC,10000,Spot,35.85
25/10/2022,ESC,10000,Spot,35.5
27/10/2022,ESC,5000,Spot,35.5
31/10/2022,ESC,30000,Spot,35
31/10/2022,ESC,25000,Spot,35
2/11/2022,ESC,5000,Spot,35
3/11/2022,ESC,10000,Spot,35
7/11/2022,ESC,25000,Spot,34.75
7/11/2022,ESC,15000,Spot,34.75
7/11/2022,ESC,10000,Spot,34.75
8/11/2022,ESC,10000,Spot,34.5
8/11/2022,ESC,10000,Spot,34.5
8/11/2022,ESC,10000,Spot,34.25
11/11/2022,ESC,20000,Spot,34
11/11/2022,ESC,5000,Spot,34
14/11/2022,ESC,5000,Spot,33.75
14/11/2022,ESC,5000,Spot,33.75
14/11/2022,ESC,45000,Spot,33.5
14/11/2022,ESC,5000,Spot,33.5
14/11/2022,ESC,5000,Spot,33.25
14/11/2022,ESC,5000,Spot,33.25
14/11/2022,ESC,25000,Spot,33.25
15/11/2022,ESC,10000,Spot,33.25
17/11/2022,ESC,15000,Spot,33
17/11/2022,ESC,10000,Spot,32.75
18/11/2022,ESC,5000,Spot,32
18/11/2022,ESC,5000,Spot,31.75
18/11/2022,ESC,10000,Spot,31.75
18/11/2022,ESC,12000,Spot,31.75
21/11/2022,ESC,10000,Spot,32.25
21/11/2022,ESC,5000,Spot,32.5
22/11/2022,ESC,20000,Spot,32.5
22/11/2022,ESC,10000,Spot,32.05
22/11/2022,ESC,10000,Spot,32.35
29/11/2022,ESC,10000,Spot,32.35
30/11/2022,ESC,15000,Spot,32.2
30/11/2022,ESC,5000,Spot,32.5
30/11/2022,ESC,24000,Spot,32.25
30/11/2022,ESC,10000,Spot,32.25
30/11/2022,ESC,10000,Spot,32.4
1/12/2022,ESC,10000,Spot,32
2/12/2022,ESC,5000,Spot,31.75
2/12/2022,ESC,10000,Spot,32
6/12/2022,ESC,10000,Spot,31.9
6/12/2022,ESC,10000,Spot,31.75
6/12/2022,ESC,15000,Spot,31.85
7/12/2022,ESC,7000,Spot,31.75
7/12/2022,ESC,10000,Spot,31.75
12/12/2022,ESC,25000,Spot,31.75
12/12/2022,ESC,10000,Spot,31.75
13/12/2022,ESC,20000,Spot,31
14/12/2022,ESC,10000,Spot,30
19/12/2022,ESC,10000,Spot,30
20/12/2022,ESC,10000,Spot,30
9/01/2023,ESC,5000,Spot,30
10/01/2023,ESC,5000,Spot,30.25
11/01/2023,ESC,5000,Spot,30.25
11/01/2023,ESC,5000,Spot,30.25
13/01/2023,ESC,5000,Spot,30.25
18/01/2023,ESC,25000,Spot,32.5
19/01/2023,ESC,5000,Spot,32.75
19/01/2023,ESC,10000,Spot,32.75
19/01/2023,ESC,10000,Spot,32.75
19/01/2023,ESC,15000,Spot,33
20/01/2023,ESC,10000,Spot,33
20/01/2023,ESC,20000,Spot,33
20/01/2023,ESC,10000,Spot,33.25
23/01/2023,ESC,5000,Spot,33.25
25/01/2023,ESC,40000,Spot,33.1
27/01/2023,ESC,10000,Spot,32.9
30/01/2023,ESC,10000,Spot,32.3
30/01/2023,ESC,10000,Spot,32.25
31/01/2023,ESC,10000,Spot,32.5
1/02/2023,ESC,10000,Spot,32
1/02/2023,ESC,5000,Spot,32
1/02/2023,ESC,5000,Spot,32
1/02/2023,ESC,5000,Spot,32
1/02/2023,ESC,5000,Spot,31.9
1/02/2023,ESC,10000,Spot,31.9
1/02/2023,ESC,5000,Spot,31.9
1/02/2023,ESC,10000,Spot,31.75
2/02/2023,ESC,5000,Spot,31.25
2/02/2023,ESC,5000,Spot,31.5
2/02/2023,ESC,5000,Spot,31
2/02/2023,ESC,5000,Spot,31.25
2/02/2023,ESC,5000,Spot,31.5
6/02/2023,ESC,20000,Spot,31.5
7/02/2023,ESC,50000,Spot,31.5
9/02/2023,ESC,45000,Spot,31.25
9/02/2023,ESC,6000,Spot,31.5
9/02/2023,ESC,5000,Spot,31.25
14/02/2023,ESC,5000,Spot,31
14/02/2023,ESC,5000,Spot,31.25
14/02/2023,ESC,10000,Spot,30.5
15/02/2023,ESC,15000,Spot,30.5
15/02/2023,ESC,20000,Spot,30.5
21/02/2023,ESC,5000,Spot,30
21/02/2023,ESC,20000,Spot,29.75
22/02/2023,ESC,7000,Spot,29.5
22/02/2023,ESC,10000,Spot,29.25
23/02/2023,ESC,35000,Spot,29.5
23/02/2023,ESC,10000,,29.5
24/02/2023,ESC,5000,Spot,30.25
27/02/2023,ESC,80000,Spot,29.5
28/02/2023,ESC,5000,Spot,29.5
28/02/2023,ESC,20000,Spot,29.5
28/02/2023,ESC,20000,Spot,29.5
28/02/2023,ESC,10000,Spot,30
28/02/2023,ESC,10000,Spot,30
28/02/2023,ESC,60000,Spot,30
28/02/2023,ESC,10000,Spot,30.25
28/02/2023,ESC,6000,Spot,30
28/02/2023,ESC,10000,Spot,30.5
1/03/2023,ESC,10000,Spot,31.1
1/03/2023,ESC,10000,Spot,31.1
1/03/2023,ESC,5000,Spot,30.5
1/03/2023,ESC,5000,Spot,30.5
2/03/2023,ESC,10000,Spot,30.25
2/03/2023,ESC,10000,Spot,30.25
2/03/2023,ESC,7000,Spot,31.5
2/03/2023,ESC,6946,Spot,31.5
2/03/2023,ESC,10000,Spot,31.1
3/03/2023,ESC,5000,Spot,30
6/03/2023,ESC,15000,Spot,30.25
7/03/2023,ESC,10000,Spot,32
7/03/2023,ESC,10000,Spot,32
7/03/2023,ESC,20000,Spot,32
7/03/2023,ESC,10000,Spot,32
7/03/2023,ESC,10000,Spot,30.5
7/03/2023,ESC,5000,Spot,30.25
9/03/2023,ESC,15000,Spot,30
9/03/2023,ESC,10000,Spot,30.35
10/03/2023,ESC,5000,Spot,31
10/03/2023,ESC,10000,Spot,31
10/03/2023,ESC,20000,Spot,31.7
10/03/2023,ESC,10000,Spot,31.6
10/03/2023,ESC,25000,Spot,31.5
10/03/2023,ESC,5000,Spot,31.5
10/03/2023,ESC,10000,Spot,31.1
10/03/2023,ESC,15000,Spot,30.75
10/03/2023,ESC,20000,Spot,30.75
20/03/2023,ESC,10000,Spot,30.5
21/03/2023,ESC,20000,Spot,29.75
21/03/2023,ESC,5000,Spot,30
21/03/2023,ESC,25000,Spot,30.1
21/03/2023,ESC,15000,Spot,30.2
22/03/2023,ESC,10000,Spot,29.75
22/03/2023,ESC,20000,Spot,30
22/03/2023,ESC,5000,Spot,29.75
23/03/2023,ESC,5000,Spot,30.25
23/03/2023,ESC,10000,Spot,30.4
24/03/2023,ESC,15000,Spot,29.75
27/03/2023,ESC,10000,Spot,30.5
27/03/2023,ESC,10000,Spot,30.5
28/03/2023,ESC,5000,Spot,31
28/03/2023,ESC,10000,Spot,31
28/03/2023,ESC,41000,Spot,31
28/03/2023,ESC,10000,Spot,30.5
28/03/2023,ESC,40000,Spot,30.75
29/03/2023,ESC,5000,Spot,31
30/03/2023,ESC,5000,Spot,31
30/03/2023,ESC,5000,Spot,31
31/03/2023,ESC,5000,Spot,31
31/03/2023,ESC,5000,Spot,31
3/04/2023,ESC,10000,Spot,31
3/04/2023,ESC,10000,Spot,31
3/04/2023,ESC,25000,Spot,31
3/04/2023,ESC,5000,Spot,31.1
3/04/2023,ESC,5000,Spot,31.1
4/04/2023,ESC,5000,Spot,31.15
4/04/2023,ESC,5000,Spot,31.25
4/04/2023,ESC,5000,Spot,31.75
4/04/2023,ESC,20000,Spot,31.3
5/04/2023,ESC,5000,Spot,31.3
6/04/2023,ESC,5000,Spot,31.5
6/04/2023,ESC,25000,Spot,31.5
6/04/2023,ESC,25000,Spot,31.5
11/04/2023,ESC,5000,Spot,31.5
11/04/2023,ESC,5000,Spot,31.5
13/04/2023,ESC,5000,Spot,31.5
14/04/2023,ESC,5000,Spot,31.5
14/04/2023,ESC,10000,Spot,31.6
14/04/2023,ESC,5000,Spot,31.5
14/04/2023,ESC,10000,Spot,31.75
14/04/2023,ESC,10000,Spot,31.75
14/04/2023,ESC,15000,Spot,31.9
14/04/2023,ESC,20000,Spot,31.75
17/04/2023,ESC,5000,Spot,31.95
18/04/2023,ESC,15000,Spot,32
19/04/2023,ESC,20000,Spot,32
19/04/2023,ESC,5000,Spot,32
19/04/2023,ESC,5000,Spot,32
20/04/2023,ESC,5000,Spot,32
21/04/2023,ESC,5000,Spot,31.9
24/04/2023,ESC,15000,Spot,31.25
26/04/2023,ESC,15000,Spot,31.25
26/04/2023,ESC,5000,Spot,31.25
27/04/2023,ESC,20000,Spot,31
27/04/2023,ESC,10000,Spot,31
28/04/2023,ESC,10000,Spot,30.75
2/05/2023,ESC,5000,Spot,30
2/05/2023,ESC,7000,Spot,30
2/05/2023,ESC,10000,Spot,31
2/05/2023,ESC,5000,Spot,30
3/05/2023,ESC,10000,Spot,30
3/05/2023,ESC,20000,Spot,30
3/05/2023,ESC,5000,Spot,30
4/05/2023,ESC,5000,Spot,30
8/05/2023,ESC,15000,Spot,29.75
8/05/2023,ESC,10000,Spot,29.75
8/05/2023,ESC,5000,Spot,29.75
9/05/2023,ESC,5000,Spot,29
9/05/2023,ESC,5000,Spot,28.75
9/05/2023,ESC,10000,Spot,29
9/05/2023,ESC,10000,Spot,29.25
9/05/2023,ESC,10000,Spot,29.5
10/05/2023,ESC,15000,Spot,28.75
10/05/2023,ESC,5000,Spot,28.75
10/05/2023,ESC,5000,Spot,28.75
10/05/2023,ESC,5000,Spot,28.75
15/05/2023,ESC,18000,Spot,28.6
15/05/2023,ESC,10000,Spot,28.6
16/05/2023,ESC,15000,Spot,28.4
16/05/2023,ESC,5000,Spot,28.4
16/05/2023,ESC,10000,Spot,28.5
16/05/2023,ESC,30000,Spot,28.5
16/05/2023,ESC,10000,Spot,28.5
17/05/2023,ESC,15000,Spot,28.4
17/05/2023,ESC,15000,Spot,28.4
19/05/2023,ESC,5000,Spot,29.25
19/05/2023,ESC,7000,Spot,29
23/05/2023,ESC,5000,Spot,29.4
23/05/2023,ESC,10000,Spot,29.4
24/05/2023,ESC,15000,Spot,28.25
24/05/2023,ESC,10000,Spot,29
24/05/2023,ESC,5000,Spot,29.4
25/05/2023,ESC,5000,Spot,28.15
25/05/2023,ESC,5000,Spot,28.25
25/05/2023,ESC,20000,Spot,28.25
26/05/2023,ESC,10000,Spot,27.5
26/05/2023,ESC,20000,Spot,27.75
26/05/2023,ESC,10000,Spot,27.95
29/05/2023,ESC,10000,Spot,28
29/05/2023,ESC,5000,Spot,27.75
30/05/2023,ESC,10000,Spot,28
30/05/2023,ESC,5000,Spot,28
30/05/2023,ESC,5000,Spot,28.25
31/05/2023,ESC,5000,Spot,28
1/06/2023,ESC,5000,Spot,27.7
2/06/2023,ESC,25000,Spot,27.5
5/06/2023,ESC,15000,Spot,27.5
5/06/2023,ESC,10000,Spot,27.5
5/06/2023,ESC,5000,Spot,27.5
5/06/2023,ESC,25000,Spot,27.5
6/06/2023,ESC,10000,Spot,27.5
6/06/2023,ESC,10000,Spot,28
6/06/2023,ESC,5000,Spot,27.5
7/06/2023,ESC,10000,Spot,27.4
7/06/2023,ESC,10000,Spot,27.25
8/06/2023,ESC,5000,Spot,27.25
9/06/2023,ESC,5000,Spot,27
9/06/2023,ESC,5000,Spot,27
9/06/2023,ESC,10000,Spot,27.5
14/06/2023,ESC,10000,Spot,27.5
14/06/2023,ESC,10000,Spot,27.5
14/06/2023,ESC,20000,Spot,27.5
14/06/2023,ESC,5000,Spot,27.5
15/06/2023,ESC,10000,Spot,27.25
15/06/2023,ESC,30000,Spot,27.25
